source_id	source_name	target_id	target_name	proximity
DOID:8893	psoriasis	DOID:986	alopecia areata	0.034764
DOID:8893	psoriasis	DOID:3310	atopic dermatitis	0.034668
DOID:8893	psoriasis	DOID:418	systemic scleroderma	0.028523
DOID:8893	psoriasis	DOID:7148	rheumatoid arthritis	0.028482
DOID:8893	psoriasis	DOID:2841	asthma	0.028039
DOID:8893	psoriasis	DOID:8577	ulcerative colitis	0.027510
DOID:8893	psoriasis	DOID:11612	polycystic ovary syndrome	0.025292
DOID:8893	psoriasis	DOID:9074	systemic lupus erythematosus	0.024552
DOID:8893	psoriasis	DOID:11829	degenerative myopia	0.021338
DOID:8893	psoriasis	DOID:4481	allergic rhinitis	0.018871
DOID:8893	psoriasis	DOID:12236	primary biliary cirrhosis	0.015843
DOID:8893	psoriasis	DOID:12361	Graves' disease	0.010620
DOID:8893	psoriasis	DOID:1040	chronic lymphocytic leukemia	0.006829
DOID:8893	psoriasis	DOID:3905	lung carcinoma	0.006707
DOID:8893	psoriasis	DOID:13378	Kawasaki disease	0.006514
DOID:8893	psoriasis	DOID:1459	hypothyroidism	0.006306
DOID:8893	psoriasis	DOID:9352	type 2 diabetes mellitus	0.006287
DOID:8893	psoriasis	DOID:8986	narcolepsy	0.006235
DOID:8893	psoriasis	DOID:2986	IgA glomerulonephritis	0.005896
DOID:8893	psoriasis	DOID:1749	squamous cell carcinoma	0.004879
DOID:8893	psoriasis	DOID:1909	melanoma	0.004833
DOID:8893	psoriasis	DOID:1024	leprosy	0.004465
DOID:8893	psoriasis	DOID:784	chronic kidney failure	0.004295
DOID:8893	psoriasis	DOID:6713	cerebrovascular disease	0.004284
DOID:8893	psoriasis	DOID:13922	eosinophilic esophagitis	0.004135
DOID:8893	psoriasis	DOID:3459	breast carcinoma	0.004034
DOID:8893	psoriasis	DOID:3393	coronary artery disease	0.003979
DOID:8893	psoriasis	DOID:14268	sclerosing cholangitis	0.003956
DOID:8893	psoriasis	DOID:1107	esophageal carcinoma	0.003877
DOID:8893	psoriasis	DOID:10286	prostate carcinoma	0.003741
DOID:8893	psoriasis	DOID:9296	cleft lip	0.003733
DOID:8893	psoriasis	DOID:5419	schizophrenia	0.003042
DOID:8893	psoriasis	DOID:5844	myocardial infarction	0.003008
DOID:8893	psoriasis	DOID:2513	basal cell carcinoma	0.002848
DOID:8893	psoriasis	DOID:3910	lung adenocarcinoma	0.002716
DOID:8893	psoriasis	DOID:3620	central nervous system cancer	0.002577
DOID:8893	psoriasis	DOID:5517	stomach carcinoma	0.002331
DOID:8893	psoriasis	DOID:3083	chronic obstructive pulmonary disease	0.002315
DOID:8893	psoriasis	DOID:3963	thyroid carcinoma	0.002160
DOID:8893	psoriasis	DOID:10871	age related macular degeneration	0.002025
DOID:8893	psoriasis	DOID:5082	liver cirrhosis	0.001938
DOID:8893	psoriasis	DOID:4007	bladder carcinoma	0.001887
DOID:8893	psoriasis	DOID:332	amyotrophic lateral sclerosis	0.001793
DOID:8893	psoriasis	DOID:10941	intracranial aneurysm	0.001781
DOID:8893	psoriasis	DOID:4001	ovarian carcinoma	0.001688
DOID:8893	psoriasis	DOID:12365	malaria	0.001657
DOID:8893	psoriasis	DOID:14221	metabolic syndrome X	0.001626
DOID:8893	psoriasis	DOID:14330	Parkinson's disease	0.001483
DOID:8893	psoriasis	DOID:4905	pancreatic carcinoma	0.001380
DOID:8893	psoriasis	DOID:3312	bipolar disorder	0.001197
DOID:8893	psoriasis	DOID:0050156	idiopathic pulmonary fibrosis	0.001154
DOID:8893	psoriasis	DOID:1595	endogenous depression	0.001091
DOID:8893	psoriasis	DOID:1094	attention deficit hyperactivity disorder	0.001068
DOID:8893	psoriasis	DOID:1686	glaucoma	0.001017
DOID:8893	psoriasis	DOID:7693	abdominal aortic aneurysm	0.000979
DOID:8893	psoriasis	DOID:9970	obesity	0.000964
DOID:8893	psoriasis	DOID:9538	multiple myeloma	0.000929
DOID:8893	psoriasis	DOID:1067	open-angle glaucoma	0.000861
DOID:8893	psoriasis	DOID:6364	migraine	0.000578
DOID:8893	psoriasis	DOID:585	nephrolithiasis	0.000568
DOID:8893	psoriasis	DOID:1936	atherosclerosis	0.000561
DOID:8893	psoriasis	DOID:10763	hypertension	0.000542
DOID:8893	psoriasis	DOID:10652	Alzheimer's disease	0.000519
DOID:8893	psoriasis	DOID:8398	osteoarthritis	0.000515
DOID:8893	psoriasis	DOID:1826	epilepsy syndrome	0.000431
DOID:8893	psoriasis	DOID:5408	Paget's disease of bone	0.000428
DOID:8893	psoriasis	DOID:4450	renal cell carcinoma	0.000283
DOID:8893	psoriasis	DOID:2468	psychotic disorder	0.000185
DOID:8893	psoriasis	DOID:0050425	restless legs syndrome	0.000158
DOID:8893	psoriasis	DOID:14227	azoospermia	0.000097
DOID:8893	psoriasis	DOID:11476	osteoporosis	0.000097
DOID:8893	psoriasis	DOID:9835	refractive error	0.000090
DOID:9008	psoriatic arthritis	DOID:8893	psoriasis	0.232764
DOID:9008	psoriatic arthritis	DOID:8567	Hodgkin's lymphoma	0.211513
DOID:9008	psoriatic arthritis	DOID:7147	ankylosing spondylitis	0.041181
DOID:9008	psoriatic arthritis	DOID:8577	ulcerative colitis	0.035683
DOID:9008	psoriatic arthritis	DOID:7148	rheumatoid arthritis	0.034760
DOID:9008	psoriatic arthritis	DOID:3310	atopic dermatitis	0.034671
DOID:9008	psoriatic arthritis	DOID:13241	Behcet's disease	0.032585
DOID:9008	psoriatic arthritis	DOID:10608	celiac disease	0.029934
DOID:9008	psoriatic arthritis	DOID:2377	multiple sclerosis	0.029705
DOID:9008	psoriatic arthritis	DOID:8778	Crohn's disease	0.026969
DOID:9008	psoriatic arthritis	DOID:9744	type 1 diabetes mellitus	0.024878
DOID:9008	psoriatic arthritis	DOID:12306	vitiligo	0.020760
DOID:9008	psoriatic arthritis	DOID:986	alopecia areata	0.019103
DOID:9008	psoriatic arthritis	DOID:2841	asthma	0.019033
DOID:9008	psoriatic arthritis	DOID:418	systemic scleroderma	0.018549
DOID:9008	psoriatic arthritis	DOID:9074	systemic lupus erythematosus	0.016623
DOID:9008	psoriatic arthritis	DOID:4481	allergic rhinitis	0.013958
DOID:9008	psoriatic arthritis	DOID:11612	polycystic ovary syndrome	0.013342
DOID:9008	psoriatic arthritis	DOID:12236	primary biliary cirrhosis	0.012286
DOID:9008	psoriatic arthritis	DOID:11829	degenerative myopia	0.010925
DOID:9008	psoriatic arthritis	DOID:3459	breast carcinoma	0.006357
DOID:9008	psoriatic arthritis	DOID:12361	Graves' disease	0.006323
DOID:9008	psoriatic arthritis	DOID:8986	narcolepsy	0.005756
DOID:9008	psoriatic arthritis	DOID:13378	Kawasaki disease	0.005415
DOID:9008	psoriatic arthritis	DOID:1040	chronic lymphocytic leukemia	0.005355
DOID:9008	psoriatic arthritis	DOID:3905	lung carcinoma	0.004660
DOID:9008	psoriatic arthritis	DOID:9352	type 2 diabetes mellitus	0.004655
DOID:9008	psoriatic arthritis	DOID:14268	sclerosing cholangitis	0.004318
DOID:9008	psoriatic arthritis	DOID:2986	IgA glomerulonephritis	0.004230
DOID:9008	psoriatic arthritis	DOID:1459	hypothyroidism	0.004115
DOID:9008	psoriatic arthritis	DOID:1024	leprosy	0.003403
DOID:9008	psoriatic arthritis	DOID:1749	squamous cell carcinoma	0.003220
DOID:9008	psoriatic arthritis	DOID:1909	melanoma	0.003089
DOID:9008	psoriatic arthritis	DOID:13922	eosinophilic esophagitis	0.002919
DOID:9008	psoriatic arthritis	DOID:6713	cerebrovascular disease	0.002863
DOID:9008	psoriatic arthritis	DOID:10286	prostate carcinoma	0.002715
DOID:9008	psoriatic arthritis	DOID:3393	coronary artery disease	0.002714
DOID:9008	psoriatic arthritis	DOID:784	chronic kidney failure	0.002706
DOID:9008	psoriatic arthritis	DOID:1107	esophageal carcinoma	0.002540
DOID:9008	psoriatic arthritis	DOID:5419	schizophrenia	0.002419
DOID:9008	psoriatic arthritis	DOID:5844	myocardial infarction	0.002250
DOID:9008	psoriatic arthritis	DOID:3620	central nervous system cancer	0.002147
DOID:9008	psoriatic arthritis	DOID:3083	chronic obstructive pulmonary disease	0.002142
DOID:9008	psoriatic arthritis	DOID:9296	cleft lip	0.002093
DOID:9008	psoriatic arthritis	DOID:3910	lung adenocarcinoma	0.001941
DOID:9008	psoriatic arthritis	DOID:2513	basal cell carcinoma	0.001843
DOID:9008	psoriatic arthritis	DOID:4007	bladder carcinoma	0.001718
DOID:9008	psoriatic arthritis	DOID:10871	age related macular degeneration	0.001704
DOID:9008	psoriatic arthritis	DOID:5082	liver cirrhosis	0.001614
DOID:9008	psoriatic arthritis	DOID:4001	ovarian carcinoma	0.001576
DOID:9008	psoriatic arthritis	DOID:5517	stomach carcinoma	0.001562
DOID:9008	psoriatic arthritis	DOID:3963	thyroid carcinoma	0.001527
DOID:9008	psoriatic arthritis	DOID:10941	intracranial aneurysm	0.001516
DOID:9008	psoriatic arthritis	DOID:332	amyotrophic lateral sclerosis	0.001494
DOID:9008	psoriatic arthritis	DOID:14221	metabolic syndrome X	0.001233
DOID:9008	psoriatic arthritis	DOID:12365	malaria	0.001048
DOID:9008	psoriatic arthritis	DOID:3312	bipolar disorder	0.001027
DOID:9008	psoriatic arthritis	DOID:14330	Parkinson's disease	0.001022
DOID:9008	psoriatic arthritis	DOID:0050156	idiopathic pulmonary fibrosis	0.000900
DOID:9008	psoriatic arthritis	DOID:1595	endogenous depression	0.000892
DOID:9008	psoriatic arthritis	DOID:4905	pancreatic carcinoma	0.000873
DOID:9008	psoriatic arthritis	DOID:1094	attention deficit hyperactivity disorder	0.000873
DOID:9008	psoriatic arthritis	DOID:9970	obesity	0.000832
DOID:9008	psoriatic arthritis	DOID:1686	glaucoma	0.000808
DOID:9008	psoriatic arthritis	DOID:9538	multiple myeloma	0.000770
DOID:9008	psoriatic arthritis	DOID:7693	abdominal aortic aneurysm	0.000770
DOID:9008	psoriatic arthritis	DOID:1067	open-angle glaucoma	0.000685
DOID:9008	psoriatic arthritis	DOID:1936	atherosclerosis	0.000439
DOID:9008	psoriatic arthritis	DOID:6364	migraine	0.000417
DOID:9008	psoriatic arthritis	DOID:8398	osteoarthritis	0.000400
DOID:9008	psoriatic arthritis	DOID:5408	Paget's disease of bone	0.000396
DOID:9008	psoriatic arthritis	DOID:1826	epilepsy syndrome	0.000393
DOID:9008	psoriatic arthritis	DOID:585	nephrolithiasis	0.000376
DOID:9008	psoriatic arthritis	DOID:4450	renal cell carcinoma	0.000376
DOID:9008	psoriatic arthritis	DOID:10652	Alzheimer's disease	0.000371
DOID:9008	psoriatic arthritis	DOID:10763	hypertension	0.000351
DOID:9008	psoriatic arthritis	DOID:0050425	restless legs syndrome	0.000248
DOID:9008	psoriatic arthritis	DOID:2468	psychotic disorder	0.000153
DOID:9008	psoriatic arthritis	DOID:14227	azoospermia	0.000077
DOID:9008	psoriatic arthritis	DOID:11476	osteoporosis	0.000077
DOID:9008	psoriatic arthritis	DOID:9835	refractive error	0.000072
DOID:2468	psychotic disorder	DOID:1595	endogenous depression	0.344855
DOID:2468	psychotic disorder	DOID:3312	bipolar disorder	0.194214
DOID:2468	psychotic disorder	DOID:1094	attention deficit hyperactivity disorder	0.191026
DOID:2468	psychotic disorder	DOID:5419	schizophrenia	0.063498
DOID:2468	psychotic disorder	DOID:8398	osteoarthritis	0.042301
DOID:2468	psychotic disorder	DOID:10941	intracranial aneurysm	0.025045
DOID:2468	psychotic disorder	DOID:585	nephrolithiasis	0.013621
DOID:2468	psychotic disorder	DOID:3393	coronary artery disease	0.011378
DOID:2468	psychotic disorder	DOID:1686	glaucoma	0.009987
DOID:2468	psychotic disorder	DOID:5844	myocardial infarction	0.008886
DOID:2468	psychotic disorder	DOID:6713	cerebrovascular disease	0.005293
DOID:2468	psychotic disorder	DOID:9352	type 2 diabetes mellitus	0.004863
DOID:2468	psychotic disorder	DOID:1936	atherosclerosis	0.004304
DOID:2468	psychotic disorder	DOID:1067	open-angle glaucoma	0.004259
DOID:2468	psychotic disorder	DOID:7693	abdominal aortic aneurysm	0.004068
DOID:2468	psychotic disorder	DOID:7148	rheumatoid arthritis	0.003379
DOID:2468	psychotic disorder	DOID:3620	central nervous system cancer	0.003351
DOID:2468	psychotic disorder	DOID:2513	basal cell carcinoma	0.002674
DOID:2468	psychotic disorder	DOID:14221	metabolic syndrome X	0.002420
DOID:2468	psychotic disorder	DOID:3905	lung carcinoma	0.002226
DOID:2468	psychotic disorder	DOID:8778	Crohn's disease	0.002218
DOID:2468	psychotic disorder	DOID:14227	azoospermia	0.002019
DOID:2468	psychotic disorder	DOID:11476	osteoporosis	0.002019
DOID:2468	psychotic disorder	DOID:4450	renal cell carcinoma	0.001912
DOID:2468	psychotic disorder	DOID:784	chronic kidney failure	0.001900
DOID:2468	psychotic disorder	DOID:8577	ulcerative colitis	0.001872
DOID:2468	psychotic disorder	DOID:3910	lung adenocarcinoma	0.001811
DOID:2468	psychotic disorder	DOID:10286	prostate carcinoma	0.001752
DOID:2468	psychotic disorder	DOID:1749	squamous cell carcinoma	0.001698
DOID:2468	psychotic disorder	DOID:1826	epilepsy syndrome	0.001694
DOID:2468	psychotic disorder	DOID:12306	vitiligo	0.001567
DOID:2468	psychotic disorder	DOID:6364	migraine	0.001566
DOID:2468	psychotic disorder	DOID:9744	type 1 diabetes mellitus	0.001550
DOID:2468	psychotic disorder	DOID:2841	asthma	0.001505
DOID:2468	psychotic disorder	DOID:14268	sclerosing cholangitis	0.001466
DOID:2468	psychotic disorder	DOID:12365	malaria	0.001387
DOID:2468	psychotic disorder	DOID:1107	esophageal carcinoma	0.001374
DOID:2468	psychotic disorder	DOID:11829	degenerative myopia	0.001356
DOID:2468	psychotic disorder	DOID:9074	systemic lupus erythematosus	0.001317
DOID:2468	psychotic disorder	DOID:3083	chronic obstructive pulmonary disease	0.001246
DOID:2468	psychotic disorder	DOID:4905	pancreatic carcinoma	0.001176
DOID:2468	psychotic disorder	DOID:4481	allergic rhinitis	0.001174
DOID:2468	psychotic disorder	DOID:12361	Graves' disease	0.001149
DOID:2468	psychotic disorder	DOID:12236	primary biliary cirrhosis	0.001120
DOID:2468	psychotic disorder	DOID:10608	celiac disease	0.001118
DOID:2468	psychotic disorder	DOID:2377	multiple sclerosis	0.001100
DOID:2468	psychotic disorder	DOID:1040	chronic lymphocytic leukemia	0.001013
DOID:2468	psychotic disorder	DOID:3459	breast carcinoma	0.001005
DOID:2468	psychotic disorder	DOID:10871	age related macular degeneration	0.000953
DOID:2468	psychotic disorder	DOID:418	systemic scleroderma	0.000922
DOID:2468	psychotic disorder	DOID:2986	IgA glomerulonephritis	0.000914
DOID:2468	psychotic disorder	DOID:1909	melanoma	0.000821
DOID:2468	psychotic disorder	DOID:5517	stomach carcinoma	0.000802
DOID:2468	psychotic disorder	DOID:0050156	idiopathic pulmonary fibrosis	0.000753
DOID:2468	psychotic disorder	DOID:1459	hypothyroidism	0.000738
DOID:2468	psychotic disorder	DOID:8893	psoriasis	0.000703
DOID:2468	psychotic disorder	DOID:9970	obesity	0.000682
DOID:2468	psychotic disorder	DOID:4007	bladder carcinoma	0.000678
DOID:2468	psychotic disorder	DOID:10652	Alzheimer's disease	0.000673
DOID:2468	psychotic disorder	DOID:10763	hypertension	0.000647
DOID:2468	psychotic disorder	DOID:4001	ovarian carcinoma	0.000626
DOID:2468	psychotic disorder	DOID:986	alopecia areata	0.000600
DOID:2468	psychotic disorder	DOID:9538	multiple myeloma	0.000550
DOID:2468	psychotic disorder	DOID:11612	polycystic ovary syndrome	0.000527
DOID:2468	psychotic disorder	DOID:13378	Kawasaki disease	0.000494
DOID:2468	psychotic disorder	DOID:9296	cleft lip	0.000446
DOID:2468	psychotic disorder	DOID:9835	refractive error	0.000445
DOID:2468	psychotic disorder	DOID:7147	ankylosing spondylitis	0.000436
DOID:2468	psychotic disorder	DOID:3310	atopic dermatitis	0.000362
DOID:2468	psychotic disorder	DOID:8567	Hodgkin's lymphoma	0.000349
DOID:2468	psychotic disorder	DOID:14330	Parkinson's disease	0.000345
DOID:2468	psychotic disorder	DOID:13241	Behcet's disease	0.000326
DOID:2468	psychotic disorder	DOID:3963	thyroid carcinoma	0.000270
DOID:2468	psychotic disorder	DOID:1024	leprosy	0.000246
DOID:2468	psychotic disorder	DOID:9008	psoriatic arthritis	0.000243
DOID:2468	psychotic disorder	DOID:13922	eosinophilic esophagitis	0.000239
DOID:2468	psychotic disorder	DOID:5408	Paget's disease of bone	0.000230
DOID:2468	psychotic disorder	DOID:8986	narcolepsy	0.000097
DOID:2468	psychotic disorder	DOID:5082	liver cirrhosis	0.000060
DOID:2468	psychotic disorder	DOID:332	amyotrophic lateral sclerosis	0.000055
DOID:2468	psychotic disorder	DOID:0050425	restless legs syndrome	0.000039
DOID:9835	refractive error	DOID:1067	open-angle glaucoma	0.460464
DOID:9835	refractive error	DOID:1686	glaucoma	0.108362
DOID:9835	refractive error	DOID:7693	abdominal aortic aneurysm	0.053404
DOID:9835	refractive error	DOID:10941	intracranial aneurysm	0.041723
DOID:9835	refractive error	DOID:3620	central nervous system cancer	0.039679
DOID:9835	refractive error	DOID:5844	myocardial infarction	0.036011
DOID:9835	refractive error	DOID:2513	basal cell carcinoma	0.033023
DOID:9835	refractive error	DOID:6713	cerebrovascular disease	0.030672
DOID:9835	refractive error	DOID:3393	coronary artery disease	0.023926
DOID:9835	refractive error	DOID:6364	migraine	0.011657
DOID:9835	refractive error	DOID:3459	breast carcinoma	0.009260
DOID:9835	refractive error	DOID:3910	lung adenocarcinoma	0.008745
DOID:9835	refractive error	DOID:3905	lung carcinoma	0.007452
DOID:9835	refractive error	DOID:3312	bipolar disorder	0.007363
DOID:9835	refractive error	DOID:1595	endogenous depression	0.007235
DOID:9835	refractive error	DOID:1936	atherosclerosis	0.007185
DOID:9835	refractive error	DOID:1094	attention deficit hyperactivity disorder	0.007135
DOID:9835	refractive error	DOID:0050156	idiopathic pulmonary fibrosis	0.005763
DOID:9835	refractive error	DOID:9538	multiple myeloma	0.005685
DOID:9835	refractive error	DOID:4007	bladder carcinoma	0.005666
DOID:9835	refractive error	DOID:12365	malaria	0.005460
DOID:9835	refractive error	DOID:1909	melanoma	0.005340
DOID:9835	refractive error	DOID:8398	osteoarthritis	0.004881
DOID:9835	refractive error	DOID:4905	pancreatic carcinoma	0.004584
DOID:9835	refractive error	DOID:5419	schizophrenia	0.003896
DOID:9835	refractive error	DOID:10286	prostate carcinoma	0.003721
DOID:9835	refractive error	DOID:12361	Graves' disease	0.003658
DOID:9835	refractive error	DOID:12306	vitiligo	0.003373
DOID:9835	refractive error	DOID:1749	squamous cell carcinoma	0.002819
DOID:9835	refractive error	DOID:14221	metabolic syndrome X	0.002534
DOID:9835	refractive error	DOID:1040	chronic lymphocytic leukemia	0.002330
DOID:9835	refractive error	DOID:9744	type 1 diabetes mellitus	0.002298
DOID:9835	refractive error	DOID:1459	hypothyroidism	0.002208
DOID:9835	refractive error	DOID:3083	chronic obstructive pulmonary disease	0.002188
DOID:9835	refractive error	DOID:8778	Crohn's disease	0.002157
DOID:9835	refractive error	DOID:8577	ulcerative colitis	0.002150
DOID:9835	refractive error	DOID:12236	primary biliary cirrhosis	0.002053
DOID:9835	refractive error	DOID:7148	rheumatoid arthritis	0.001973
DOID:9835	refractive error	DOID:10608	celiac disease	0.001883
DOID:9835	refractive error	DOID:784	chronic kidney failure	0.001670
DOID:9835	refractive error	DOID:5517	stomach carcinoma	0.001662
DOID:9835	refractive error	DOID:1107	esophageal carcinoma	0.001544
DOID:9835	refractive error	DOID:9352	type 2 diabetes mellitus	0.001379
DOID:9835	refractive error	DOID:9074	systemic lupus erythematosus	0.001347
DOID:9835	refractive error	DOID:2841	asthma	0.001344
DOID:9835	refractive error	DOID:2377	multiple sclerosis	0.001203
DOID:9835	refractive error	DOID:2468	psychotic disorder	0.001196
DOID:9835	refractive error	DOID:10763	hypertension	0.001158
DOID:9835	refractive error	DOID:2986	IgA glomerulonephritis	0.001145
DOID:9835	refractive error	DOID:4481	allergic rhinitis	0.001104
DOID:9835	refractive error	DOID:3963	thyroid carcinoma	0.001005
DOID:9835	refractive error	DOID:986	alopecia areata	0.000994
DOID:9835	refractive error	DOID:10652	Alzheimer's disease	0.000965
DOID:9835	refractive error	DOID:418	systemic scleroderma	0.000917
DOID:9835	refractive error	DOID:10871	age related macular degeneration	0.000894
DOID:9835	refractive error	DOID:8893	psoriasis	0.000860
DOID:9835	refractive error	DOID:4001	ovarian carcinoma	0.000817
DOID:9835	refractive error	DOID:585	nephrolithiasis	0.000688
DOID:9835	refractive error	DOID:11829	degenerative myopia	0.000616
DOID:9835	refractive error	DOID:13378	Kawasaki disease	0.000601
DOID:9835	refractive error	DOID:9970	obesity	0.000584
DOID:9835	refractive error	DOID:4450	renal cell carcinoma	0.000559
DOID:9835	refractive error	DOID:7147	ankylosing spondylitis	0.000540
DOID:9835	refractive error	DOID:14268	sclerosing cholangitis	0.000531
DOID:9835	refractive error	DOID:11612	polycystic ovary syndrome	0.000502
DOID:9835	refractive error	DOID:8567	Hodgkin's lymphoma	0.000485
DOID:9835	refractive error	DOID:14330	Parkinson's disease	0.000436
DOID:9835	refractive error	DOID:13241	Behcet's disease	0.000416
DOID:9835	refractive error	DOID:5408	Paget's disease of bone	0.000405
DOID:9835	refractive error	DOID:3310	atopic dermatitis	0.000389
DOID:9835	refractive error	DOID:0050425	restless legs syndrome	0.000362
DOID:9835	refractive error	DOID:9296	cleft lip	0.000280
DOID:9835	refractive error	DOID:9008	psoriatic arthritis	0.000279
DOID:9835	refractive error	DOID:1826	epilepsy syndrome	0.000268
DOID:9835	refractive error	DOID:1024	leprosy	0.000249
DOID:9835	refractive error	DOID:13922	eosinophilic esophagitis	0.000220
DOID:9835	refractive error	DOID:14227	azoospermia	0.000124
DOID:9835	refractive error	DOID:11476	osteoporosis	0.000124
DOID:9835	refractive error	DOID:8986	narcolepsy	0.000100
DOID:9835	refractive error	DOID:5082	liver cirrhosis	0.000065
DOID:9835	refractive error	DOID:332	amyotrophic lateral sclerosis	0.000060
DOID:4450	renal cell carcinoma	DOID:3459	breast carcinoma	0.289332
DOID:4450	renal cell carcinoma	DOID:5419	schizophrenia	0.178318
DOID:4450	renal cell carcinoma	DOID:3312	bipolar disorder	0.040068
DOID:4450	renal cell carcinoma	DOID:1595	endogenous depression	0.039729
DOID:4450	renal cell carcinoma	DOID:1094	attention deficit hyperactivity disorder	0.038838
DOID:4450	renal cell carcinoma	DOID:10286	prostate carcinoma	0.024921
DOID:4450	renal cell carcinoma	DOID:9352	type 2 diabetes mellitus	0.021212
DOID:4450	renal cell carcinoma	DOID:4001	ovarian carcinoma	0.019553
DOID:4450	renal cell carcinoma	DOID:3963	thyroid carcinoma	0.012351
DOID:4450	renal cell carcinoma	DOID:9970	obesity	0.011583
DOID:4450	renal cell carcinoma	DOID:0050425	restless legs syndrome	0.011453
DOID:4450	renal cell carcinoma	DOID:3620	central nervous system cancer	0.011279
DOID:4450	renal cell carcinoma	DOID:3393	coronary artery disease	0.010195
DOID:4450	renal cell carcinoma	DOID:14221	metabolic syndrome X	0.010026
DOID:4450	renal cell carcinoma	DOID:1686	glaucoma	0.009950
DOID:4450	renal cell carcinoma	DOID:3905	lung carcinoma	0.009629
DOID:4450	renal cell carcinoma	DOID:1459	hypothyroidism	0.009521
DOID:4450	renal cell carcinoma	DOID:8398	osteoarthritis	0.008934
DOID:4450	renal cell carcinoma	DOID:8778	Crohn's disease	0.008850
DOID:4450	renal cell carcinoma	DOID:7148	rheumatoid arthritis	0.008783
DOID:4450	renal cell carcinoma	DOID:1826	epilepsy syndrome	0.008554
DOID:4450	renal cell carcinoma	DOID:10941	intracranial aneurysm	0.008360
DOID:4450	renal cell carcinoma	DOID:5844	myocardial infarction	0.007869
DOID:4450	renal cell carcinoma	DOID:6713	cerebrovascular disease	0.007768
DOID:4450	renal cell carcinoma	DOID:9744	type 1 diabetes mellitus	0.007681
DOID:4450	renal cell carcinoma	DOID:0050156	idiopathic pulmonary fibrosis	0.007471
DOID:4450	renal cell carcinoma	DOID:8567	Hodgkin's lymphoma	0.007298
DOID:4450	renal cell carcinoma	DOID:1067	open-angle glaucoma	0.007035
DOID:4450	renal cell carcinoma	DOID:2377	multiple sclerosis	0.006844
DOID:4450	renal cell carcinoma	DOID:7693	abdominal aortic aneurysm	0.006841
DOID:4450	renal cell carcinoma	DOID:2468	psychotic disorder	0.006552
DOID:4450	renal cell carcinoma	DOID:3910	lung adenocarcinoma	0.006099
DOID:4450	renal cell carcinoma	DOID:2513	basal cell carcinoma	0.006019
DOID:4450	renal cell carcinoma	DOID:14227	azoospermia	0.005717
DOID:4450	renal cell carcinoma	DOID:11476	osteoporosis	0.005717
DOID:4450	renal cell carcinoma	DOID:1749	squamous cell carcinoma	0.005302
DOID:4450	renal cell carcinoma	DOID:8577	ulcerative colitis	0.005289
DOID:4450	renal cell carcinoma	DOID:2841	asthma	0.005072
DOID:4450	renal cell carcinoma	DOID:12306	vitiligo	0.004826
DOID:4450	renal cell carcinoma	DOID:11829	degenerative myopia	0.004699
DOID:4450	renal cell carcinoma	DOID:14268	sclerosing cholangitis	0.004272
DOID:4450	renal cell carcinoma	DOID:14330	Parkinson's disease	0.004120
DOID:4450	renal cell carcinoma	DOID:4481	allergic rhinitis	0.004014
DOID:4450	renal cell carcinoma	DOID:10608	celiac disease	0.003993
DOID:4450	renal cell carcinoma	DOID:1107	esophageal carcinoma	0.003991
DOID:4450	renal cell carcinoma	DOID:9074	systemic lupus erythematosus	0.003736
DOID:4450	renal cell carcinoma	DOID:1040	chronic lymphocytic leukemia	0.003701
DOID:4450	renal cell carcinoma	DOID:8893	psoriasis	0.003581
DOID:4450	renal cell carcinoma	DOID:10871	age related macular degeneration	0.003535
DOID:4450	renal cell carcinoma	DOID:2986	IgA glomerulonephritis	0.003201
DOID:4450	renal cell carcinoma	DOID:12236	primary biliary cirrhosis	0.003127
DOID:4450	renal cell carcinoma	DOID:3083	chronic obstructive pulmonary disease	0.003104
DOID:4450	renal cell carcinoma	DOID:585	nephrolithiasis	0.003043
DOID:4450	renal cell carcinoma	DOID:784	chronic kidney failure	0.002918
DOID:4450	renal cell carcinoma	DOID:418	systemic scleroderma	0.002796
DOID:4450	renal cell carcinoma	DOID:5517	stomach carcinoma	0.002770
DOID:4450	renal cell carcinoma	DOID:11612	polycystic ovary syndrome	0.002605
DOID:4450	renal cell carcinoma	DOID:1936	atherosclerosis	0.002561
DOID:4450	renal cell carcinoma	DOID:9296	cleft lip	0.002492
DOID:4450	renal cell carcinoma	DOID:1909	melanoma	0.002214
DOID:4450	renal cell carcinoma	DOID:10652	Alzheimer's disease	0.002204
DOID:4450	renal cell carcinoma	DOID:986	alopecia areata	0.002193
DOID:4450	renal cell carcinoma	DOID:4007	bladder carcinoma	0.002164
DOID:4450	renal cell carcinoma	DOID:12361	Graves' disease	0.002126
DOID:4450	renal cell carcinoma	DOID:9008	psoriatic arthritis	0.002048
DOID:4450	renal cell carcinoma	DOID:6364	migraine	0.001995
DOID:4450	renal cell carcinoma	DOID:3310	atopic dermatitis	0.001889
DOID:4450	renal cell carcinoma	DOID:9538	multiple myeloma	0.001856
DOID:4450	renal cell carcinoma	DOID:7147	ankylosing spondylitis	0.001795
DOID:4450	renal cell carcinoma	DOID:12365	malaria	0.001507
DOID:4450	renal cell carcinoma	DOID:13378	Kawasaki disease	0.001425
DOID:4450	renal cell carcinoma	DOID:13241	Behcet's disease	0.001320
DOID:4450	renal cell carcinoma	DOID:4905	pancreatic carcinoma	0.001279
DOID:4450	renal cell carcinoma	DOID:1024	leprosy	0.000913
